,latitude,longitude,property_type,room_type,bathrooms,bedrooms,minimum_nights,price
3447,37.78466,-122.40869,Hotel,Hotel room,1.0,1.0,1,100.0
3448,37.7862,-122.40827,Hotel,Hotel room,1.0,1.0,1,100.0
3449,37.78683,-122.40763,Hotel,Hotel room,1.0,1.0,1,100.0
3450,37.7861,-122.40681,Hotel,Hotel room,1.0,1.0,1,100.0
3451,37.78669,-122.40746,Hotel,Hotel room,1.0,1.0,1,100.0
3452,37.7854,-122.4082,Hotel,Hotel room,1.0,1.0,1,100.0
3453,37.75186,-122.49513,Guest suite,Entire home/apt,1.0,1.0,3,129.0
3454,37.78779,-122.41103,Hotel,Hotel room,1.0,1.0,1,100.0
3455,37.78675,-122.40953,Hotel,Hotel room,1.0,1.0,1,100.0
3456,37.78743,-122.41109,Hotel,Hotel room,1.0,1.0,1,100.0
3457,37.78778,-122.41101,Hotel,Hotel room,1.0,1.0,1,100.0
3458,37.78804,-122.41145,Hotel,Hotel room,1.0,1.0,1,100.0
3459,37.78822,-122.4109,Hotel,Hotel room,1.0,1.0,1,100.0
3460,37.788,-122.41024,Hotel,Hotel room,1.0,1.0,1,100.0
3461,37.78657,-122.40967,Hotel,Hotel room,1.0,1.0,1,100.0
3462,37.78744,-122.41133,Hotel,Hotel room,1.0,1.0,1,100.0
3463,37.78737,-122.40933,Hotel,Hotel room,1.0,1.0,1,100.0
3464,37.7482,-122.48932,House,Private room,1.0,1.0,2,88.0
3465,37.78713,-122.40942,Hotel,Private room,1.0,1.0,1,199.0
3466,37.7879,-122.39384,Apartment,Entire home/apt,2.0,2.0,30,261.0
3467,37.80519,-122.42037,Hotel,Private room,1.0,1.0,1,189.0
3468,37.80628,-122.42017,Serviced apartment,Entire home/apt,1.0,1.0,1,189.0
3469,37.78817,-122.39444,Apartment,Entire home/apt,1.0,1.0,30,197.0
3470,37.78778,-122.39426,Apartment,Entire home/apt,1.0,0.0,30,133.0
3471,37.74064,-122.41407,Apartment,Entire home/apt,1.0,1.0,2,140.0
3472,37.74018,-122.4173,Guest suite,Entire home/apt,1.0,1.0,2,150.0
3473,37.74636,-122.40856,House,Entire home/apt,1.0,2.0,3,275.0
3474,37.766,-122.44815,Condominium,Entire home/apt,1.0,2.0,30,300.0
3475,37.77445,-122.50441,House,Entire home/apt,2.5,3.0,3,350.0
3476,37.76293,-122.46884,Condominium,Entire home/apt,1.0,0.0,3,139.0
3477,37.77828,-122.5085,Guest suite,Entire home/apt,1.0,1.0,4,129.0
3478,37.77859,-122.47643,Guest suite,Entire home/apt,1.0,3.0,2,235.0
3479,37.74185,-122.42977,Apartment,Entire home/apt,1.0,0.0,30,125.0
3480,37.77874,-122.4864,Tiny house,Entire home/apt,1.0,1.0,30,120.0
3481,37.77084,-122.44908,Apartment,Entire home/apt,1.0,1.0,30,179.0
3482,37.80359,-122.4442,Condominium,Entire home/apt,2.0,2.0,30,283.0
3483,37.79013,-122.41684,Cabin,Private room,1.0,1.0,2,155.0
3484,37.772,-122.43367,Apartment,Entire home/apt,1.0,2.0,2,295.0
3485,37.7824,-122.47738,House,Entire home/apt,2.5,3.0,5,450.0
3486,37.70866,-122.43679,House,Private room,1.0,1.0,30,50.0
3487,37.79751,-122.42052,Condominium,Entire home/apt,2.5,3.0,30,362.0
3488,37.78364,-122.46299,House,Private room,1.0,1.0,1,84.0
3489,37.7887,-122.40958,Hotel,Private room,1.0,1.0,1,199.0
3490,37.80631,-122.42015,Hotel,Private room,1.0,1.0,1,189.0
3491,37.71471,-122.46839,Guest suite,Entire home/apt,1.0,1.0,1,125.0
3492,37.77608,-122.46988,Apartment,Entire home/apt,1.0,2.0,30,201.0
3493,37.78928,-122.43755,Apartment,Entire home/apt,1.0,1.0,30,138.0
3494,37.78906,-122.4363,Apartment,Entire home/apt,1.0,1.0,30,138.0
3495,37.78765,-122.40992,Hotel,Private room,1.0,1.0,1,199.0
3496,37.75303,-122.4382,Earth house,Private room,1.0,1.0,3,109.0
3497,37.77672,-122.4141,Boutique hotel,Hotel room,1.0,1.0,7,119.0
3498,37.759,-122.42306,Apartment,Entire home/apt,1.0,1.0,30,140.0
3499,37.80631,-122.42108,Serviced apartment,Entire home/apt,1.0,1.0,1,189.0
3500,37.75547,-122.42121,Guest suite,Entire home/apt,1.0,1.0,2,200.0
3501,37.79603,-122.39904,Apartment,Entire home/apt,2.0,2.0,30,202.0
3502,37.79591,-122.39884,Apartment,Entire home/apt,1.0,1.0,30,158.0
3503,37.78285,-122.39051,Apartment,Entire home/apt,2.0,2.0,30,219.0
3504,37.76149,-122.43334,Apartment,Entire home/apt,1.0,1.0,3,175.0
3505,37.7622,-122.47592,House,Entire home/apt,2.0,3.0,4,295.0
3506,37.76427,-122.43492,Apartment,Entire home/apt,2.0,2.0,30,207.0
3507,37.76718,-122.43205,Apartment,Private room,1.0,1.0,30,80.0
3508,37.76223,-122.4384,Apartment,Entire home/apt,1.0,1.0,30,130.0
3509,37.78895,-122.41148,Hotel,Private room,1.0,1.0,1,199.0
3510,37.78895,-122.41006,Hotel,Private room,1.0,1.0,1,199.0
3511,37.78821,-122.411,Hotel,Private room,1.0,1.0,1,235.0
3512,37.77201,-122.5073,Townhouse,Private room,1.0,1.0,1,120.0
3513,37.772,-122.50656,Townhouse,Private room,1.0,1.0,1,100.0
3514,37.77954,-122.40125,Condominium,Entire home/apt,1.0,2.0,30,172.0
3515,37.73006,-122.43455,House,Entire home/apt,1.0,0.0,30,129.0
3516,37.7487,-122.40415,Guest suite,Entire home/apt,1.0,2.0,2,190.0
3517,37.78,-122.40831,Condominium,Private room,1.0,1.0,30,87.0
3518,37.78228,-122.40843,Condominium,Entire home/apt,1.0,1.0,30,150.0
3519,37.79705,-122.39876,Apartment,Entire home/apt,1.0,0.0,30,133.0
3520,37.7972,-122.39958,Apartment,Entire home/apt,1.0,0.0,30,129.0
3521,37.79633,-122.39808,Apartment,Entire home/apt,2.0,2.0,30,217.0
3522,37.7971,-122.3997,Apartment,Entire home/apt,1.0,0.0,30,127.0
3523,37.79719,-122.40123,Apartment,Entire home/apt,1.0,1.0,30,161.0
3524,37.79736,-122.40097,Apartment,Entire home/apt,1.0,1.0,30,160.0
3525,37.72429,-122.41858,House,Private room,1.0,1.0,31,84.0
3526,37.78842,-122.41512,Apartment,Entire home/apt,1.0,1.0,30,144.0
3527,37.78704,-122.413,Condominium,Entire home/apt,1.0,0.0,30,124.0
3528,37.76022,-122.42839,Cottage,Entire home/apt,1.0,1.0,2,250.0
3529,37.78711,-122.48559,Apartment,Private room,1.0,1.0,31,56.0
3530,37.74723,-122.43024,Apartment,Entire home/apt,1.0,0.0,1,159.0
3531,37.73969,-122.41414,Apartment,Entire home/apt,1.0,2.0,5,220.0
3532,37.73485,-122.45057,House,Entire home/apt,2.0,4.0,3,375.0
3533,37.75471,-122.42443,Apartment,Entire home/apt,1.0,1.0,30,175.0
3534,37.77068,-122.44645,Apartment,Entire home/apt,1.0,3.0,2,250.0
3535,37.79099,-122.41397,Apartment,Entire home/apt,2.0,2.0,30,298.0
3536,37.78447,-122.38906,Apartment,Entire home/apt,2.0,2.0,30,219.0
3537,37.77827,-122.42296,Hotel,Private room,1.0,1.0,1,179.0
3538,37.7134,-122.40999,House,Private room,1.0,1.0,2,100.0
3539,37.74082,-122.41934,House,Entire home/apt,2.0,3.0,3,250.0
3540,37.74974,-122.40728,House,Private room,1.0,1.0,30,60.0
3541,37.78902,-122.40977,Hotel,Private room,1.0,1.0,1,199.0
3542,37.77463,-122.4,Condominium,Entire home/apt,1.0,2.0,30,210.0
3543,37.76162,-122.46131,Guest suite,Entire home/apt,1.0,1.0,2,169.0
3544,37.76042,-122.48197,House,Entire home/apt,1.5,2.0,2,170.0
3545,37.73289,-122.39297,House,Private room,1.0,1.0,30,58.0
3546,37.77229,-122.42202,Condominium,Private room,1.0,1.0,3,75.0
3547,37.78366,-122.38918,Apartment,Entire home/apt,2.0,2.0,30,219.0
3548,37.70837,-122.43532,House,Entire home/apt,2.0,3.0,1,395.0
3549,37.79942,-122.41894,House,Entire home/apt,1.0,2.0,30,180.0
3550,37.80267,-122.42164,Apartment,Entire home/apt,1.0,0.0,30,120.0
3551,37.77076,-122.43153,Apartment,Entire home/apt,2.0,2.0,2,232.0
3552,37.75106,-122.41233,Condominium,Private room,1.0,1.0,2,89.0
3553,37.74698,-122.4151,Apartment,Private room,1.0,1.0,2,99.0
3554,37.75327,-122.43277,House,Private room,1.0,1.0,1,83.0
3555,37.73195,-122.42887,House,Private room,1.0,1.0,1,84.0
3556,37.77539,-122.41978,Apartment,Entire home/apt,1.0,0.0,30,157.0
3557,37.78297,-122.39931,Apartment,Shared room,1.0,1.0,30,40.0
3558,37.78832,-122.39448,Apartment,Entire home/apt,1.0,0.0,30,159.0
3559,37.78652,-122.39336,Apartment,Entire home/apt,1.0,0.0,30,159.0
3560,37.78712,-122.39525,Apartment,Entire home/apt,1.0,0.0,30,159.0
3561,37.78797,-122.39445,Apartment,Entire home/apt,1.0,0.0,30,159.0
3562,37.78793,-122.39528,Apartment,Entire home/apt,1.0,0.0,30,159.0
3563,37.73989,-122.41122,House,Private room,1.0,1.0,1,75.0
3564,37.78888,-122.41316,Apartment,Private room,1.0,1.0,2,85.0
3565,37.76355,-122.42572,Guest suite,Entire home/apt,1.0,1.0,30,128.0
3566,37.75075,-122.41686,Apartment,Entire home/apt,1.5,4.0,1,275.0
3567,37.77852,-122.47584,Apartment,Private room,1.0,1.0,2,89.0
3568,37.7557,-122.40028,House,Entire home/apt,1.0,2.0,30,205.0
3569,37.76463,-122.44865,House,Private room,1.0,1.0,1,120.0
3570,37.74109,-122.41083,House,Entire home/apt,3.0,4.0,30,400.0
3571,37.78912,-122.39449,Apartment,Entire home/apt,1.0,1.0,30,175.0
3572,37.78733,-122.39443,Apartment,Entire home/apt,1.0,0.0,30,148.0
3573,37.77737,-122.44477,Guesthouse,Entire home/apt,1.0,0.0,30,145.0
3574,37.7999,-122.4042,Cottage,Entire home/apt,2.5,2.0,30,195.0
3575,37.77178,-122.44356,Apartment,Entire home/apt,1.0,5.0,30,300.0
3576,37.76649,-122.42699,Apartment,Private room,1.0,1.0,30,85.0
3577,37.78949,-122.41327,Condominium,Entire home/apt,1.0,1.0,3,229.0
3578,37.77447,-122.50667,Guest suite,Entire home/apt,1.0,2.0,1,199.0
3579,37.75925,-122.50817,Apartment,Entire home/apt,1.0,1.0,1,139.0
3580,37.78034,-122.41355,Condominium,Entire home/apt,1.0,1.0,30,150.0
3581,37.78269,-122.44056,House,Private room,1.0,1.0,30,70.0
3582,37.77687,-122.39774,Condominium,Entire home/apt,2.0,1.0,30,179.0
3583,37.79875,-122.40867,House,Entire home/apt,2.0,2.0,30,220.0
3584,37.78583,-122.41447,Hotel,Private room,1.0,1.0,1,250.0
3585,37.79814,-122.41768,Apartment,Entire home/apt,2.0,2.0,30,214.0
3586,37.77343,-122.41018,Condominium,Private room,1.0,1.0,3,99.0
3587,37.79204,-122.40655,Apartment,Entire home/apt,1.0,1.0,30,176.0
3588,37.79079,-122.41397,Apartment,Entire home/apt,2.0,2.0,30,255.0
3589,37.72289,-122.39927,House,Private room,1.0,1.0,30,55.0
3590,37.79015,-122.43229,Apartment,Entire home/apt,1.0,1.0,30,148.0
3591,37.74941,-122.47792,House,Private room,1.0,1.0,1,89.0
3592,37.77662,-122.44201,Condominium,Entire home/apt,2.0,2.0,3,235.0
3593,37.76153,-122.44206,House,Private room,1.0,1.0,1,90.0
3594,37.77235,-122.42771,Condominium,Private room,1.0,1.0,2,120.0
3595,37.78892,-122.41894,House,Entire home/apt,1.5,3.0,4,475.0
3596,37.7187,-122.39225,House,Private room,1.0,1.0,30,75.0
3597,37.75551,-122.50742,House,Private room,1.0,1.0,1,100.0
3598,37.7984,-122.43205,Apartment,Private room,1.0,1.0,30,93.0
3599,37.71939,-122.43498,House,Entire home/apt,1.5,3.0,4,280.0
3600,37.77443,-122.40907,Apartment,Entire home/apt,1.0,1.0,30,175.0
3601,37.77253,-122.41053,Apartment,Entire home/apt,2.0,2.0,30,221.0
3602,37.72028,-122.44211,House,Private room,1.0,1.0,2,74.0
3603,37.72045,-122.43362,House,Entire home/apt,3.0,4.0,3,500.0
3604,37.7847,-122.43573,Apartment,Entire home/apt,1.0,0.0,30,131.0
3605,37.78445,-122.43539,Apartment,Entire home/apt,1.0,1.0,30,163.0
3606,37.73114,-122.4835,House,Private room,1.0,1.0,30,100.0
3607,37.79021,-122.43621,Apartment,Entire home/apt,2.0,3.0,4,310.0
3608,37.72938,-122.46085,House,Entire home/apt,2.5,3.0,2,475.0
3609,37.76489,-122.4431,Condominium,Private room,1.0,1.0,2,120.0
3610,37.78618,-122.41792,Apartment,Entire home/apt,1.0,1.0,30,149.0
3611,37.7655,-122.4492,Condominium,Entire home/apt,2.0,2.0,30,300.0
3612,37.77296,-122.40898,Apartment,Entire home/apt,2.0,2.0,30,272.0
3613,37.76499,-122.47965,Apartment,Private room,1.0,1.0,30,57.0
3614,37.79295,-122.43502,Condominium,Entire home/apt,1.0,1.0,30,225.0
3615,37.71147,-122.45993,House,Entire home/apt,1.0,2.0,1,185.0
3616,37.7892,-122.43791,Condominium,Entire home/apt,1.0,1.0,30,150.0
3617,37.78358,-122.44456,Apartment,Entire home/apt,3.0,3.0,30,290.0
3618,37.78111,-122.41088,Boutique hotel,Hotel room,1.0,1.0,1,162.0
3619,37.77998,-122.41283,Boutique hotel,Hotel room,1.0,1.0,1,185.0
3620,37.77999,-122.41269,Boutique hotel,Hotel room,1.0,1.0,1,162.0
3621,37.77926,-122.4117,Boutique hotel,Hotel room,1.0,1.0,1,173.0
3622,37.78884,-122.41556,Apartment,Entire home/apt,1.0,1.0,30,172.0
3623,37.75881,-122.42189,Apartment,Entire home/apt,1.0,1.0,30,197.0
3624,37.79705,-122.43805,Apartment,Private room,1.0,1.0,30,95.0
3625,37.75385,-122.42303,Condominium,Entire home/apt,1.0,1.0,30,150.0
3626,37.76236,-122.50719,Guest suite,Entire home/apt,1.0,1.0,2,130.0
3627,37.79397,-122.42205,House,Private room,1.0,1.0,30,65.0
3628,37.79265,-122.42045,House,Private room,1.0,1.0,30,55.0
3629,37.79222,-122.42181,House,Private room,1.0,1.0,30,55.0
3630,37.7941,-122.42224,House,Private room,1.0,1.0,30,55.0
3631,37.79374,-122.42209,House,Private room,1.0,1.0,30,55.0
3632,37.79256,-122.42026,House,Private room,1.0,1.0,30,55.0
3633,37.75864,-122.50021,House,Entire home/apt,1.0,2.0,2,298.0
3634,37.75637,-122.46296,House,Entire home/apt,2.0,4.0,1,275.0
3635,37.7512,-122.43542,House,Private room,1.0,1.0,1,81.0
3636,37.74108,-122.47145,House,Entire home/apt,2.0,2.0,1,185.0
3637,37.77036,-122.42921,Condominium,Entire home/apt,1.5,2.0,1,360.0
3638,37.75055,-122.44264,House,Entire home/apt,1.0,2.0,2,200.0
3639,37.75184,-122.44257,House,Entire home/apt,1.0,2.0,2,225.0
3640,37.79541,-122.4159,Condominium,Entire home/apt,1.0,2.0,30,182.0
3641,37.77415,-122.41364,Condominium,Entire home/apt,2.0,3.0,3,500.0
3642,37.80546,-122.40925,Condominium,Private room,1.0,1.0,30,100.0
3643,37.75033,-122.41338,Apartment,Private room,1.0,1.0,30,77.0
3644,37.76566,-122.43121,Condominium,Entire home/apt,1.0,1.0,3,180.0
3645,37.79088,-122.4147,Apartment,Entire home/apt,2.0,2.0,30,227.0
3646,37.78728,-122.41548,Apartment,Entire home/apt,1.0,2.0,30,239.0
3647,37.73672,-122.45865,House,Private room,1.0,1.0,30,110.0
3648,37.75957,-122.43954,House,Entire home/apt,1.0,2.0,30,219.0
3649,37.77203,-122.41042,House,Shared room,1.0,1.0,30,33.0
3650,37.79385,-122.41476,Condominium,Entire home/apt,1.0,2.0,30,182.0
3651,37.75148,-122.43819,Serviced apartment,Hotel room,1.0,1.0,30,200.0
3652,37.78682,-122.42959,Apartment,Shared room,1.0,1.0,30,38.0
3653,37.79277,-122.42011,House,Shared room,1.0,1.0,30,37.0
3654,37.79525,-122.41582,Condominium,Entire home/apt,1.0,2.0,30,182.0
3655,37.76595,-122.42584,Condominium,Entire home/apt,2.0,2.0,2,250.0
3656,37.76578,-122.44326,Cottage,Entire home/apt,1.0,1.0,4,378.0
3657,37.78662,-122.42932,Apartment,Shared room,1.0,1.0,30,42.0
3658,37.7334,-122.38692,House,Private room,1.0,1.0,1,64.0
3659,37.77513,-122.42028,Condominium,Entire home/apt,1.0,2.0,30,207.0
3660,37.77569,-122.41961,Condominium,Entire home/apt,1.0,2.0,30,197.0
3661,37.78712,-122.44022,Condominium,Entire home/apt,1.5,1.0,2,145.0
3662,37.73726,-122.45791,Guest suite,Entire home/apt,1.0,1.0,2,200.0
3663,37.78987,-122.44551,Condominium,Entire home/apt,1.0,1.0,1,199.0
3664,37.75029,-122.41015,Apartment,Entire home/apt,2.0,2.0,30,293.0
3665,37.80399,-122.40882,Condominium,Entire home/apt,1.5,2.0,3,400.0
3666,37.77571,-122.44753,House,Entire home/apt,1.5,3.0,3,450.0
3667,37.76625,-122.43283,Apartment,Private room,1.0,1.0,30,79.0
3668,37.73058,-122.43425,House,Entire home/apt,1.0,2.0,6,300.0
3669,37.78635,-122.42928,Apartment,Shared room,1.0,1.0,30,40.0
3670,37.77728,-122.39393,Condominium,Entire home/apt,1.0,1.0,30,180.0
3671,37.71886,-122.40465,House,Private room,1.0,1.0,1,68.0
3672,37.78627,-122.42974,Apartment,Shared room,1.0,1.0,30,40.0
3673,37.7853,-122.42981,Apartment,Shared room,1.0,1.0,30,40.0
3674,37.79107,-122.402,Condominium,Entire home/apt,2.0,2.0,30,249.0
3675,37.76842,-122.44539,House,Private room,1.0,1.0,30,70.0
3676,37.74306,-122.49557,Dome house,Entire home/apt,1.0,2.0,2,135.0
3677,37.77681,-122.46377,Apartment,Entire home/apt,1.0,1.0,30,149.0
3678,37.78704,-122.43908,Apartment,Shared room,1.0,1.0,30,46.0
3679,37.76206,-122.50023,House,Entire home/apt,1.0,2.0,2,345.0
3680,37.78836,-122.41841,Apartment,Entire home/apt,1.0,2.0,30,239.0
3681,37.7172,-122.45689,House,Shared room,1.0,1.0,30,40.0
3682,37.72371,-122.44022,House,Shared room,1.0,1.0,30,33.0
3683,37.72364,-122.4402,House,Shared room,1.0,1.0,30,40.0
3684,37.7172,-122.45641,House,Shared room,1.0,1.0,30,42.0
3685,37.71777,-122.45745,House,Private room,1.0,1.0,30,90.0
3686,37.71697,-122.45751,House,Private room,1.0,1.0,30,75.0
3687,37.73393,-122.38575,House,Private room,1.0,1.0,1,83.0
3688,37.77338,-122.43176,Condominium,Entire home/apt,1.0,2.0,2,250.0
3689,37.80158,-122.41856,Apartment,Entire home/apt,1.0,2.0,30,228.0
3690,37.7997,-122.41642,Apartment,Entire home/apt,1.0,2.0,30,215.0
3691,37.80117,-122.41649,Apartment,Entire home/apt,1.0,1.0,30,149.0
3692,37.73825,-122.47828,Guest suite,Private room,1.0,1.0,2,99.0
3693,37.7874,-122.43731,Apartment,Shared room,1.0,1.0,30,41.0
3694,37.71686,-122.45599,House,Private room,1.0,1.0,30,75.0
3695,37.72207,-122.44164,House,Shared room,1.0,1.0,30,34.0
3696,37.72233,-122.44147,House,Shared room,1.0,1.0,30,40.0
3697,37.78726,-122.41655,House,Shared room,1.0,1.0,30,40.0
3698,37.79565,-122.42118,Apartment,Entire home/apt,2.0,2.0,30,249.0
3699,37.76351,-122.48446,Other,Private room,1.0,1.0,1,190.0
3700,37.76216,-122.48459,Other,Private room,1.0,1.0,1,249.0
3701,37.76186,-122.48498,Other,Private room,1.0,1.0,1,190.0
3702,37.71049,-122.41196,Apartment,Entire home/apt,2.0,3.0,2,340.0
3703,37.71104,-122.41077,House,Entire home/apt,1.0,1.0,1,145.0
3704,37.75526,-122.44166,Condominium,Entire home/apt,2.0,2.0,30,185.0
3705,37.78622,-122.4297,Apartment,Shared room,1.0,1.0,30,44.0
3706,37.77963,-122.47656,Apartment,Private room,1.0,1.0,2,89.0
3707,37.71328,-122.46705,House,Private room,1.0,1.0,1,99.0
3708,37.73904,-122.4184,House,Entire home/apt,3.0,4.0,4,350.0
3709,37.7597,-122.42126,Apartment,Entire home/apt,1.0,2.0,2,300.0
3710,37.74949,-122.44071,Condominium,Entire home/apt,1.0,2.0,7,250.0
3711,37.71302,-122.46873,House,Private room,1.0,1.0,1,99.0
3712,37.71378,-122.4685,House,Private room,1.0,1.0,1,75.0
3713,37.7197,-122.40485,Guest suite,Entire home/apt,1.0,2.0,1,240.0
3714,37.78652,-122.41813,House,Shared room,1.0,1.0,30,60.0
3715,37.73722,-122.49858,Guest suite,Private room,1.0,1.0,1,95.0
3716,37.72589,-122.40871,House,Entire home/apt,1.0,2.0,2,150.0
3717,37.71516,-122.47536,Townhouse,Entire home/apt,2.5,3.0,30,285.0
3718,37.73745,-122.41679,House,Private room,1.0,1.0,2,75.0
3719,37.78348,-122.38933,Apartment,Entire home/apt,1.0,1.0,30,196.0
3720,37.70826,-122.46557,House,Entire home/apt,2.0,4.0,2,385.0
3721,37.71162,-122.46035,Apartment,Private room,1.0,1.0,1,85.0
3722,37.74887,-122.45279,Guest suite,Entire home/apt,1.0,2.0,2,185.0
3723,37.77339,-122.39084,Apartment,Entire home/apt,1.0,1.0,30,196.0
3724,37.70874,-122.44231,House,Entire home/apt,1.0,3.0,2,249.0
3725,37.71928,-122.39293,House,Private room,1.0,1.0,30,75.0
3726,37.74867,-122.44357,House,Entire home/apt,2.5,3.0,30,250.0
3727,37.78497,-122.42806,House,Shared room,1.0,1.0,30,38.0
3728,37.78655,-122.42827,House,Shared room,1.0,1.0,30,40.0
3729,37.7193,-122.40265,House,Private room,1.0,1.0,1,58.0
3730,37.77293,-122.40884,Boutique hotel,Hotel room,1.0,1.0,7,119.0
3731,37.78802,-122.42184,Apartment,Entire home/apt,1.0,1.0,30,196.0
3732,37.79118,-122.43321,Apartment,Private room,1.0,1.0,30,112.0
3733,37.72433,-122.43262,House,Entire home/apt,1.5,2.0,1,250.0
3734,37.7248,-122.47211,House,Private room,1.0,1.0,2,85.0
3735,37.76219,-122.44349,Condominium,Entire home/apt,2.0,2.0,3,250.0
3736,37.7675,-122.44677,House,Private room,1.0,1.0,30,90.0
3737,37.76258,-122.49234,House,Private room,1.0,1.0,2,109.0
3738,37.77381,-122.44313,Townhouse,Private room,1.0,1.0,1,89.0
3739,37.7779,-122.43688,Apartment,Private room,1.0,1.0,30,50.0
3740,37.7313,-122.44282,Guest suite,Entire home/apt,1.0,3.0,3,250.0
3741,37.77083,-122.44446,Bed and breakfast,Hotel room,1.0,1.0,1,79.0
3742,37.71528,-122.47369,Townhouse,Private room,1.0,1.0,30,75.0
3743,37.79376,-122.40714,Apartment,Private room,1.0,1.0,30,78.0
3744,37.76456,-122.38928,Apartment,Entire home/apt,2.0,2.0,30,243.0
3745,37.76357,-122.3873,Apartment,Entire home/apt,2.0,2.0,30,207.0
3746,37.79722,-122.44219,Guest suite,Entire home/apt,1.0,1.0,4,144.0
3747,37.78037,-122.45314,House,Private room,1.0,1.0,30,105.0
3748,37.76995,-122.42355,Apartment,Entire home/apt,2.0,4.0,31,465.0
3749,37.71008,-122.4356,House,Private room,1.0,1.0,1,49.0
3750,37.70913,-122.46479,House,Entire home/apt,1.0,2.0,2,220.0
3751,37.76344,-122.3888,Apartment,Entire home/apt,2.0,2.0,30,205.0
3752,37.70842,-122.43669,House,Private room,1.0,1.0,30,60.0
3753,37.73899,-122.44767,House,Private room,1.0,1.0,30,100.0
3754,37.77977,-122.43101,Apartment,Private room,1.0,1.0,30,80.0
3755,37.77443,-122.40907,Apartment,Entire home/apt,2.0,2.0,30,218.0
3756,37.77316,-122.40832,Apartment,Entire home/apt,2.0,2.0,30,217.0
3757,37.77457,-122.40887,Apartment,Entire home/apt,2.0,2.0,30,216.0
3758,37.77385,-122.40985,Apartment,Entire home/apt,2.0,2.0,30,218.0
3759,37.78772,-122.41607,House,Shared room,1.0,1.0,30,60.0
3760,37.73113,-122.42488,Apartment,Private room,1.0,1.0,30,100.0
3761,37.77123,-122.44452,Bed and breakfast,Hotel room,1.0,1.0,1,39.0
3762,37.77125,-122.44357,Bed and breakfast,Hotel room,1.0,1.0,1,39.0
3763,37.77219,-122.44346,Bed and breakfast,Hotel room,1.0,1.0,1,31.0
3764,37.77205,-122.44473,Bed and breakfast,Hotel room,1.0,1.0,1,39.0
3765,37.77068,-122.44503,Bed and breakfast,Hotel room,1.0,1.0,1,39.0
3766,37.75326,-122.43029,Condominium,Private room,1.0,1.0,30,73.0
3767,37.77131,-122.44271,Bed and breakfast,Hotel room,1.0,1.0,1,39.0
3768,37.77088,-122.44358,Bed and breakfast,Hotel room,1.0,1.0,1,39.0
3769,37.71778,-122.44539,Guest suite,Entire home/apt,1.0,2.0,1,188.0
3770,37.75581,-122.50388,Guest suite,Private room,1.0,1.0,1,100.0
3771,37.76052,-122.41805,Apartment,Entire home/apt,2.0,3.0,31,333.0
3772,37.80575,-122.42145,Apartment,Entire home/apt,1.5,1.0,30,155.0
3773,37.74699,-122.41353,House,Entire home/apt,1.0,3.0,5,499.0
3774,37.7615,-122.39866,Apartment,Entire home/apt,1.0,1.0,30,153.0
3775,37.77122,-122.44327,Apartment,Entire home/apt,1.0,0.0,30,150.0
3776,37.79362,-122.42177,Condominium,Entire home/apt,2.0,2.0,30,250.0
3777,37.7159,-122.46198,House,Entire home/apt,1.0,3.0,30,250.0
3778,37.74803,-122.42717,Apartment,Entire home/apt,1.0,2.0,2,300.0
3779,37.72846,-122.44293,Guest suite,Entire home/apt,1.0,1.0,1,200.0
3780,37.72759,-122.38372,Apartment,Private room,1.0,1.0,30,55.0
3781,37.72591,-122.38343,Apartment,Private room,1.0,1.0,30,59.0
3782,37.77102,-122.42821,Apartment,Private room,1.0,1.0,30,110.0
3783,37.76496,-122.39044,Apartment,Entire home/apt,1.0,1.0,30,193.0
3784,37.76517,-122.38868,Apartment,Entire home/apt,1.0,1.0,30,186.0
3785,37.76465,-122.38865,Apartment,Entire home/apt,1.0,0.0,30,150.0
3786,37.73035,-122.45131,House,Private room,1.0,1.0,30,65.0
3787,37.79298,-122.40768,Apartment,Entire home/apt,1.0,0.0,30,130.0
3788,37.71557,-122.3892,House,Private room,1.0,1.0,30,60.0
3789,37.78825,-122.4111,Hotel,Private room,1.0,1.0,1,235.0
3790,37.7888,-122.40931,Hotel,Private room,1.0,1.0,1,235.0
3791,37.77851,-122.43264,Apartment,Shared room,1.0,1.0,30,45.0
3792,37.77217,-122.44451,Apartment,Shared room,1.0,1.0,30,45.0
3793,37.77859,-122.43289,Apartment,Shared room,1.0,1.0,30,45.0
3794,37.7707,-122.44356,Apartment,Shared room,1.0,1.0,30,45.0
3795,37.77066,-122.44476,Apartment,Shared room,1.0,1.0,30,45.0
3796,37.77869,-122.4333,Apartment,Shared room,1.0,1.0,30,45.0
3797,37.77199,-122.4436,Apartment,Shared room,1.0,1.0,30,45.0
3798,37.77079,-122.44504,Apartment,Shared room,1.0,1.0,30,45.0
3799,37.77112,-122.4428,Apartment,Shared room,1.0,1.0,30,45.0
3800,37.77192,-122.44282,Apartment,Shared room,1.0,1.0,30,45.0
3801,37.77086,-122.44415,Apartment,Shared room,1.0,1.0,30,45.0
3802,37.77742,-122.43391,Apartment,Shared room,1.0,1.0,30,45.0
3803,37.76288,-122.5048,House,Entire home/apt,1.0,2.0,30,180.0
3804,37.76354,-122.41567,Condominium,Entire home/apt,2.0,2.0,1,429.0
3805,37.75366,-122.42888,Guest suite,Entire home/apt,1.0,1.0,4,150.0
3806,37.77884,-122.44418,Apartment,Entire home/apt,3.5,3.0,30,291.0
