,bedrooms,room_type_Private room,bathrooms,room_type_Shared room,latitude,property_type_House,minimum_nights,longitude,predicted,price,off,new_price
3446,1.0,0,1.0,0,37.71737,0,3,-122.43067,148.9497821420622,75.0,True,148.9497821420622
3447,1.0,1,1.0,0,37.71079,0,30,-122.45004,70.01928645696444,55.0,False,55.0
3448,3.0,0,1.0,0,37.73092,1,3,-122.38775,299.53145319499976,200.0,True,299.53145319499976
3449,3.0,0,2.0,0,37.75664,1,5,-122.42675,381.6434866058463,348.0,True,381.6434866058463
3450,1.0,1,1.0,0,37.78801,0,30,-122.39005,99.17896265022917,105.0,False,105.0
3451,1.0,1,1.0,0,37.71048,0,30,-122.44933,69.24501972128466,45.0,False,45.0
3452,1.0,0,1.0,0,37.73089,0,3,-122.38426,141.14973368293815,125.0,False,125.0
3453,1.0,0,1.0,0,37.78697,0,30,-122.44308,155.74929577072874,140.0,False,140.0
3454,1.0,1,1.0,0,37.76915,0,2,-122.44868,97.58612088443795,150.0,True,97.58612088443795
3455,1.0,1,1.0,0,37.77775,0,3,-122.40762,110.47329948417472,180.0,True,110.47329948417472
3456,1.0,1,1.0,0,37.77556,0,4,-122.46133,87.7329763469985,120.0,True,87.7329763469985
3457,1.0,0,1.0,0,37.74071,0,3,-122.42743,147.02744170877077,136.0,False,136.0
3458,2.0,0,1.0,0,37.75567,0,30,-122.43568,225.49715235045505,175.0,True,225.49715235045505
3459,1.0,1,1.0,0,37.73095,1,1,-122.3872,65.88113441721067,58.0,False,58.0
3460,1.0,0,1.0,0,37.73567,0,2,-122.38712,151.59843999547059,78.0,True,151.59843999547059
3461,3.0,0,1.5,0,37.7447,1,30,-122.40614,298.6837382702493,175.0,True,298.6837382702493
3462,1.0,1,1.0,0,37.7422,0,3,-122.42091,83.8928521756235,100.0,False,100.0
3463,1.0,0,1.0,0,37.7583,0,2,-122.49899,152.14801678937948,98.0,True,152.14801678937948
3464,1.0,1,1.0,0,37.71732,1,2,-122.43388,75.90065088038102,60.0,False,60.0
3465,1.0,0,1.0,0,37.76516,0,2,-122.43428,179.03491212440903,189.0,False,189.0
3466,1.0,1,1.0,0,37.7503,1,1,-122.47425,84.76331947286697,68.0,False,68.0
3467,1.0,1,1.0,0,37.75987,0,5,-122.47577,89.24382342768592,170.0,True,89.24382342768592
3468,2.0,0,1.0,0,37.7781,0,6,-122.4253,263.4942177915676,295.0,True,263.4942177915676
3469,1.0,0,1.0,0,37.78342,0,3,-122.44457,176.81273142041658,195.0,False,195.0
3470,1.0,0,1.0,0,37.79167,0,30,-122.40733,156.20792535232277,145.0,False,145.0
3471,2.0,0,1.5,0,37.7529,1,4,-122.43336,264.46029310733314,400.0,True,264.46029310733314
3472,1.0,0,1.0,0,37.79608,0,30,-122.41713,168.81653411675995,108.0,True,168.81653411675995
3473,2.0,0,1.0,0,37.76086,0,2,-122.43648,321.6890519676131,400.0,True,321.6890519676131
3474,2.0,0,2.0,0,37.80205,0,30,-122.44377,255.70855120869314,250.0,False,250.0
3475,2.0,0,2.0,0,37.80362,0,30,-122.4448,257.0101849247536,250.0,False,250.0
3476,1.0,1,1.0,0,37.72723,0,30,-122.37186,70.99074490775781,99.0,True,70.99074490775781
3477,0.0,0,1.0,0,37.78607,0,30,-122.42039,140.58043375425518,101.0,True,140.58043375425518
3478,0.0,0,1.0,0,37.78918,0,30,-122.41698,138.94778346560585,123.0,False,123.0
3479,1.0,0,1.0,0,37.78988,0,30,-122.41511,160.40098035496828,153.0,False,153.0
3480,0.0,0,1.0,0,37.76225,0,30,-122.42922,142.51425164048374,10.0,True,142.51425164048374
3481,1.0,0,1.0,0,37.79613,0,30,-122.42135,172.75993006001147,234.0,True,172.75993006001147
3482,1.0,0,1.0,0,37.75481,0,30,-122.40065,157.23151124511435,150.0,False,150.0
3483,1.0,0,1.0,0,37.80394,0,30,-122.41572,160.6801775608847,220.0,True,160.6801775608847
3484,2.0,0,1.0,0,37.75567,0,2,-122.41695,259.41601011591865,200.0,True,259.41601011591865
3485,1.0,1,1.0,0,37.7325,1,30,-122.43911,80.43730645320602,101.0,False,101.0
3486,4.0,0,3.0,0,37.75016,0,4,-122.43815,400.8298129419598,945.0,True,400.8298129419598
3487,2.0,0,1.0,0,37.75589,1,4,-122.43729,296.3273482516808,345.0,True,296.3273482516808
3488,1.0,0,1.0,0,37.78896,0,2,-122.44526,181.24744446456882,195.0,False,195.0
3489,1.0,1,1.0,0,37.74816,1,1,-122.47393,89.31200530066407,76.0,False,76.0
3490,1.0,1,1.0,0,37.74866,1,1,-122.47544,89.7494788456376,85.0,False,85.0
3491,2.0,0,1.0,0,37.75824,1,30,-122.47385,208.74090089322985,200.0,False,200.0
3492,0.0,0,1.0,0,37.80074,0,30,-122.42016,140.00311888111364,110.0,True,140.00311888111364
3493,2.0,0,1.0,0,37.74326,1,2,-122.50116,217.20364326567727,200.0,False,200.0
3494,1.0,0,1.0,0,37.73736,0,4,-122.46125,149.24201068668174,225.0,True,149.24201068668174
3495,2.0,0,1.0,0,37.78013,0,31,-122.48655,249.71133278007406,145.0,True,249.71133278007406
3496,0.0,0,1.0,0,37.78618,0,30,-122.39086,144.71880843429852,195.0,True,144.71880843429852
3497,1.0,1,1.0,0,37.75004,1,1,-122.47391,86.25316471096221,95.0,False,95.0
3498,1.0,0,1.0,0,37.76922,0,2,-122.45107,129.17417390635077,90.0,True,129.17417390635077
3499,3.0,0,1.5,0,37.72381,1,2,-122.4236,334.511642248389,100.0,True,334.511642248389
3500,2.0,0,1.0,0,37.7598,0,4,-122.41943,261.666199459844,230.0,True,261.666199459844
3501,1.0,1,1.0,0,37.73436,0,1,-122.39439,105.04656019577632,145.0,True,105.04656019577632
3502,1.0,1,1.0,0,37.73219,1,30,-122.44044,80.03480947032709,100.0,False,100.0
3503,1.0,0,1.0,0,37.75861,0,5,-122.47618,147.19800691052933,125.0,False,125.0
3504,0.0,0,1.0,0,37.75918,1,2,-122.50796,135.7047580404272,179.0,True,135.7047580404272
3505,1.0,1,1.0,0,37.73204,1,2,-122.48255,89.85077678365973,108.0,False,108.0
3506,3.0,0,1.0,0,37.7351,1,30,-122.39515,282.44888369963587,195.0,True,282.44888369963587
3507,1.0,1,1.0,0,37.74272,0,30,-122.47429,72.2752509823293,70.0,False,70.0
3508,2.0,0,2.0,0,37.78722,0,31,-122.39063,263.78499250492723,248.0,False,248.0
3509,1.0,1,1.0,0,37.74327,0,30,-122.47591,72.60371187337644,65.0,False,65.0
3510,1.0,1,1.0,0,37.75082,0,5,-122.4075,89.11046243458921,77.0,False,77.0
3511,2.0,0,1.0,0,37.75539,0,2,-122.40955,283.71227688183245,250.0,True,283.71227688183245
3512,3.0,0,2.5,0,37.79588,0,30,-122.4287,341.11833418843275,595.0,True,341.11833418843275
3513,1.0,0,1.0,0,37.79252,0,30,-122.4081,160.3159177175816,100.0,True,160.3159177175816
3514,1.0,1,1.0,0,37.76196,0,30,-122.48384,73.70291658952037,290.0,True,73.70291658952037
3515,1.0,0,1.0,0,37.77619,0,30,-122.40765,164.6538390186317,96.0,True,164.6538390186317
3516,1.0,0,1.0,0,37.76383,1,30,-122.48214,129.3326378373257,60.0,True,129.3326378373257
3517,3.0,0,2.0,0,37.76257,1,2,-122.48596,412.4581351517321,500.0,True,412.4581351517321
3518,2.0,0,1.5,0,37.77522,0,3,-122.4462,270.0495576749259,100.0,True,270.0495576749259
3519,1.0,1,1.0,0,37.74732,1,1,-122.47613,92.01706329822201,80.0,False,80.0
3520,1.0,0,1.0,0,37.8029,0,30,-122.41998,157.0587564032589,137.0,False,137.0
3521,5.0,0,3.5,0,37.78972,1,3,-122.44918,409.3316687134778,1800.0,True,409.3316687134778
3522,2.0,0,2.0,0,37.77649,0,3,-122.43039,275.15435432908504,600.0,True,275.15435432908504
3523,1.0,0,1.0,0,37.74886,0,2,-122.42263,164.76489618223357,125.0,True,164.76489618223357
3524,1.0,1,1.0,0,37.77623,0,2,-122.42321,100.96432948425021,250.0,True,100.96432948425021
3525,1.0,0,1.0,0,37.73275,0,3,-122.42324,156.54540361578282,195.0,True,156.54540361578282
3526,1.0,1,1.0,0,37.74417,1,2,-122.43258,92.88810624128345,112.0,False,112.0
3527,1.0,1,1.0,0,37.79004,0,30,-122.39103,97.86375630756046,199.0,True,97.86375630756046
3528,1.0,1,1.0,0,37.74197,1,2,-122.48418,84.97950283147583,76.0,False,76.0
3529,2.0,0,1.0,0,37.75787,0,30,-122.41494,222.57854705988302,217.0,False,217.0
3530,1.0,1,1.0,0,37.7639,1,2,-122.43211,92.95521463293053,150.0,True,92.95521463293053
3531,1.0,1,1.0,0,37.77497,0,2,-122.49016,97.04105749587873,99.0,False,99.0
3532,2.0,0,1.0,0,37.77417,0,3,-122.42657,292.89807691696967,300.0,False,300.0
3533,3.0,0,2.5,0,37.77496,0,3,-122.44017,405.9763105399859,990.0,True,405.9763105399859
3534,2.0,0,1.5,0,37.75683,1,5,-122.40717,282.9624581287226,450.0,True,282.9624581287226
3535,1.0,0,1.0,0,37.79224,1,2,-122.44228,147.3733213362076,199.0,True,147.3733213362076
3536,1.0,1,1.0,0,37.75275,1,30,-122.43748,82.92023775654637,85.0,False,85.0
3537,1.0,1,1.0,0,37.73447,0,1,-122.39241,97.54490571384694,140.0,True,97.54490571384694
3538,1.0,0,1.0,0,37.75238,0,30,-122.41288,155.09918707167913,50.0,True,155.09918707167913
3539,2.0,0,2.0,0,37.76637,0,4,-122.43452,270.90611678405384,389.0,True,270.90611678405384
3540,1.0,0,1.0,0,37.74602,0,2,-122.41634,153.4843893543815,145.0,False,145.0
3541,2.0,0,1.0,0,37.75212,0,30,-122.40683,197.10015361944,175.0,False,175.0
3542,0.0,0,1.0,0,37.73034,0,3,-122.42583,134.6785870243032,135.0,False,135.0
3543,1.0,0,1.5,0,37.77901,0,30,-122.40855,179.47459745772204,121.0,True,179.47459745772204
3544,1.0,1,1.0,0,37.76472,0,31,-122.4528,79.25232132305568,89.0,False,89.0
3545,1.0,1,1.0,0,37.78108,0,30,-122.40923,70.47207628291433,50.0,False,50.0
3546,3.0,0,3.0,0,37.77437,0,5,-122.46951,399.98300501182604,485.0,True,399.98300501182604
3547,1.0,1,1.0,0,37.78243,0,30,-122.40962,70.85488671850347,65.0,False,65.0
3548,1.0,1,1.0,0,37.77376,1,1,-122.46378,88.82978303325025,169.0,True,88.82978303325025
3549,1.0,0,1.0,0,37.73506,0,3,-122.38876,153.33976123296893,189.0,True,153.33976123296893
3550,1.0,1,1.0,0,37.74464,0,30,-122.47407,71.63567692160952,65.0,False,65.0
3551,1.0,1,1.0,0,37.76186,0,30,-122.48403,73.68208325618703,85.0,False,85.0
3552,1.0,1,1.0,0,37.73555,1,30,-122.39779,71.80063487039297,70.0,False,70.0
3553,1.0,1,1.0,0,37.76193,1,30,-122.39613,84.72911573263508,120.0,True,84.72911573263508
3554,1.0,1,1.0,0,37.73821,1,4,-122.45838,85.62445397118812,200.0,True,85.62445397118812
3555,2.0,0,1.0,0,37.71873,0,3,-122.45008,202.09648587327575,175.0,True,202.09648587327575
3556,2.0,0,1.0,0,37.74865,0,30,-122.43386,236.03075989861537,250.0,False,250.0
3557,1.0,0,1.0,0,37.79232,0,30,-122.40755,155.22492657634876,136.0,False,136.0
3558,2.0,0,1.0,0,37.76994,0,7,-122.45329,246.2171122238632,80.0,True,246.2171122238632
3559,3.0,0,2.0,0,37.72885,1,2,-122.45651,356.4527828594791,349.0,False,349.0
3560,1.0,1,1.0,0,37.78584,0,2,-122.41427,109.30558253737262,79.0,True,109.30558253737262
3561,1.0,0,1.0,0,37.77827,0,30,-122.41453,159.72070610097822,173.0,False,173.0
3562,2.0,0,1.0,0,37.77409,0,3,-122.47154,274.55040505952553,275.0,False,275.0
3563,2.0,0,1.0,0,37.78193,0,30,-122.40888,233.28542292640438,250.0,False,250.0
3564,3.0,0,2.0,0,37.74478,1,1,-122.48957,360.3498364436108,225.0,True,360.3498364436108
3565,2.0,0,1.5,0,37.80156,0,31,-122.42429,255.21847308989206,235.0,False,235.0
3566,1.0,1,1.0,0,37.74025,1,2,-122.48502,85.08315886525685,75.0,False,75.0
3567,1.0,1,1.0,0,37.74108,1,2,-122.48549,85.05182619329918,75.0,False,75.0
3568,3.0,0,2.0,0,37.74108,1,2,-122.48337,374.7464954614109,390.0,False,390.0
3569,3.0,0,2.0,0,37.73601,1,4,-122.41903,347.63112285412376,400.0,True,347.63112285412376
3570,1.0,0,1.0,0,37.76158,0,30,-122.4182,158.0469525098639,109.0,True,158.0469525098639
3571,3.0,0,1.5,0,37.73467,1,30,-122.42694,318.9898317148694,200.0,True,318.9898317148694
3572,3.0,0,2.5,0,37.7947,0,30,-122.43681,323.7041670996851,1100.0,True,323.7041670996851
3573,1.0,1,1.0,0,37.74748,0,2,-122.43245,97.3031048520951,99.0,False,99.0
3574,2.0,0,1.0,0,37.73,1,2,-122.41717,207.24448515361547,134.0,True,207.24448515361547
3575,1.0,1,1.0,0,37.71888,1,2,-122.38915,78.12414499364681,71.0,False,71.0
3576,1.0,1,1.0,0,37.78143,0,30,-122.41064,70.10485293650449,60.0,False,60.0
3577,1.0,1,1.0,0,37.78604,0,1,-122.41394,102.04481665161644,70.0,True,102.04481665161644
3578,1.0,1,1.0,0,37.74679,1,4,-122.41107,95.24798671712074,105.0,False,105.0
3579,2.0,0,1.0,0,37.75359,0,3,-122.48137,243.4242103104386,180.0,True,243.4242103104386
3580,1.0,1,1.0,0,37.77723,1,30,-122.44819,82.03653271725567,82.0,False,82.0
3581,1.0,1,1.0,0,37.75707,0,2,-122.44017,98.36311874731096,85.0,False,85.0
3582,1.0,1,1.0,0,37.78873,0,1,-122.41066,194.44893387931884,235.0,True,194.44893387931884
3583,1.0,1,1.0,0,37.78881,0,1,-122.41153,183.02622664442902,235.0,True,183.02622664442902
3584,2.0,0,1.5,0,37.75829,1,3,-122.43043,278.546363071969,259.0,False,259.0
3585,1.0,1,1.0,0,37.74985,1,2,-122.432,90.70772846744923,85.0,False,85.0
3586,2.0,0,1.0,0,37.75368,0,30,-122.42738,221.86014863492866,169.0,True,221.86014863492866
3587,0.0,0,1.0,0,37.72116,0,3,-122.42716,135.61431990253607,135.0,False,135.0
3588,1.0,1,1.0,0,37.74673,1,2,-122.42595,89.33525212669018,65.0,False,65.0
3589,1.0,1,1.0,0,37.77379,0,2,-122.42732,97.87236829828508,100.0,False,100.0
3590,1.0,0,1.0,0,37.74515,0,4,-122.42048,167.05663383633498,175.0,False,175.0
3591,2.0,0,1.0,0,37.74715,1,6,-122.47255,224.76328183334854,140.0,True,224.76328183334854
3592,1.0,0,2.0,0,37.77739,0,30,-122.39821,182.491119227224,164.0,False,164.0
3593,3.0,0,2.0,0,37.77367,0,2,-122.49393,374.36280679212916,350.0,False,350.0
3594,1.0,1,1.0,0,37.73117,1,30,-122.48718,60.06905196693156,58.0,False,58.0
3595,1.0,0,1.0,0,37.79011,0,2,-122.4068,215.4128929074563,75.0,True,215.4128929074563
3596,1.0,1,1.0,0,37.73255,1,30,-122.48936,61.6855069547609,45.0,False,45.0
3597,1.0,1,1.0,0,37.79629,1,2,-122.4327,99.39860396571021,200.0,True,99.39860396571021
3598,1.0,1,1.0,0,37.719,0,1,-122.45254,93.16933744787806,110.0,False,110.0
3599,4.0,0,3.5,0,37.79146,0,30,-122.417,404.418624348876,450.0,True,404.418624348876
3600,2.0,0,1.0,0,37.73522,1,4,-122.3889,258.87532458632415,300.0,True,258.87532458632415
3601,1.0,1,1.0,0,37.72326,1,30,-122.44063,75.55491045829501,90.0,False,90.0
3602,1.0,1,1.0,0,37.72467,1,30,-122.43943,76.45105231739045,80.0,False,80.0
3603,2.0,0,1.0,0,37.72151,0,3,-122.43823,219.2539178189495,280.0,True,219.2539178189495
3604,1.0,1,1.0,0,37.72865,0,1,-122.49156,88.43249051652546,69.0,False,69.0
3605,2.0,0,1.0,0,37.80176,0,30,-122.40607,242.1979991850333,450.0,True,242.1979991850333
3606,1.0,1,1.0,0,37.75661,1,2,-122.47669,80.72082324405815,65.0,False,65.0
3607,1.0,0,1.0,0,37.79936,0,2,-122.44412,172.1876493322838,335.0,True,172.1876493322838
3608,1.0,1,1.0,0,37.75574,1,2,-122.47759,81.04182036851182,75.0,False,75.0
3609,1.0,0,1.0,0,37.77873,0,2,-122.44396,176.1585690760947,165.0,False,165.0
3610,0.0,0,1.0,0,37.79044,0,30,-122.43933,141.10277264558752,140.0,False,140.0
3611,1.0,1,1.0,0,37.75469,0,2,-122.39967,100.75265750981771,70.0,True,100.75265750981771
3612,1.0,1,1.0,0,37.75228,0,1,-122.41137,108.54841567006807,89.0,False,89.0
3613,1.0,1,1.0,0,37.79663,0,30,-122.41809,79.50498017931419,149.0,True,79.50498017931419
3614,2.0,0,1.0,0,37.73864,1,3,-122.41396,255.9677886894067,140.0,True,255.9677886894067
3615,1.0,1,1.0,0,37.7635,1,30,-122.48012,70.97822917763818,75.0,False,75.0
3616,2.0,0,2.0,0,37.73049,0,1,-122.49213,235.6460369829591,150.0,True,235.6460369829591
3617,1.0,1,1.0,0,37.76422,0,30,-122.47725,64.1482747711963,57.0,False,57.0
3618,2.0,0,2.0,0,37.80073,0,30,-122.41545,251.8795073268195,264.0,False,264.0
3619,2.0,0,1.0,0,37.78009,1,30,-122.44141,240.28040397111104,149.0,True,240.28040397111104
3620,1.0,0,1.0,0,37.77863,0,3,-122.44731,161.835323468691,40.0,True,161.835323468691
3621,2.0,0,1.0,0,37.75385,0,30,-122.39686,184.42024412833428,150.0,True,184.42024412833428
3622,1.0,1,1.0,0,37.7817,0,30,-122.47647,80.3518884315897,99.0,False,99.0
3623,1.0,0,1.0,0,37.70875,0,2,-122.46423,148.77658273940662,39.0,True,148.77658273940662
3624,1.0,1,1.0,0,37.74868,1,1,-122.47502,89.95686124102,95.0,False,95.0
3625,1.0,0,1.0,0,37.72071,0,1,-122.40903,136.09642821835124,65.0,True,136.09642821835124
3626,1.0,0,1.0,0,37.79543,1,1,-122.41067,128.06584712530648,325.0,True,128.06584712530648
3627,3.0,0,2.0,0,37.75422,0,2,-122.41697,408.79103654270364,600.0,True,408.79103654270364
3628,1.0,0,1.0,0,37.789,0,7,-122.43883,165.1833811206343,175.0,False,175.0
3629,3.0,0,2.0,0,37.7613,0,30,-122.43024,343.65415693058173,375.0,True,343.65415693058173
3630,0.0,0,1.0,0,37.75554,0,7,-122.42202,137.0779230515877,125.0,False,125.0
3631,3.0,0,1.0,0,37.75194,0,4,-122.41038,356.2398488922942,120.0,True,356.2398488922942
3632,1.0,0,1.0,0,37.74313,1,2,-122.45211,141.8526735514285,150.0,False,150.0
3633,2.0,0,1.0,0,37.73271,1,30,-122.4475,228.42950655524555,250.0,False,250.0
3634,1.0,1,1.0,0,37.73112,1,30,-122.4876,60.94008564567111,60.0,False,60.0
3635,1.0,1,1.0,0,37.78126,0,30,-122.40962,70.19397193787348,65.0,False,65.0
3636,3.0,0,1.0,0,37.74489,0,30,-122.50391,293.70669447638153,300.0,False,300.0
3637,1.0,0,1.0,1,37.77322,1,31,-122.41655,36.69108672491625,37.0,False,37.0
3638,1.0,0,1.0,1,37.77246,1,31,-122.41771,36.54934213617165,32.0,False,32.0
3639,3.0,0,2.5,0,37.78312,1,3,-122.48914,421.2134837751346,450.0,True,421.2134837751346
3640,1.0,0,1.0,0,37.78962,0,1,-122.41114,139.3824873560475,150.0,False,150.0
3641,1.0,1,1.0,0,37.76286,0,30,-122.47747,65.98148969952966,49.0,False,49.0
3642,1.0,1,1.0,0,37.76299,0,30,-122.47712,65.89362040216037,58.0,False,58.0
3643,1.0,1,1.0,0,37.76499,1,30,-122.47937,69.49766536692037,85.0,False,85.0
3644,1.0,0,1.0,0,37.79859,0,31,-122.41854,160.3876717705827,214.0,True,160.3876717705827
3645,1.0,1,1.0,0,37.72516,1,30,-122.44198,75.87821363797268,67.0,False,67.0
3646,1.0,0,1.0,1,37.78845,0,1,-122.41213,59.25785282239968,65.0,False,65.0
3647,1.0,1,1.0,0,37.77743,1,5,-122.47018,88.37593388961459,150.0,True,88.37593388961459
3648,2.0,0,1.5,0,37.75989,0,30,-122.43584,236.69549559214173,162.0,True,236.69549559214173
3649,0.0,0,1.0,0,37.79291,0,30,-122.408,137.0349539920501,105.0,True,137.0349539920501
3650,2.0,0,1.5,0,37.77121,0,3,-122.43266,279.63199348243415,650.0,True,279.63199348243415
3651,1.0,1,1.0,0,37.71876,1,1,-122.39104,74.93856725247915,101.0,True,74.93856725247915
3652,2.0,0,1.0,0,37.79443,0,30,-122.41814,227.53625325525272,143.0,True,227.53625325525272
3653,1.0,0,1.0,0,37.77693,0,1,-122.42451,157.05827318754757,348.0,True,157.05827318754757
3654,3.0,0,3.0,0,37.73859,1,3,-122.4723,366.5186144880234,410.0,True,366.5186144880234
3655,3.0,0,2.5,0,37.73882,1,3,-122.41351,363.24147385387533,300.0,True,363.24147385387533
3656,4.0,0,3.5,0,37.78648,1,30,-122.48868,412.5983384511239,450.0,True,412.5983384511239
3657,3.0,0,1.0,0,37.75984,0,3,-122.42639,367.54480372395994,325.0,True,367.54480372395994
3658,1.0,1,1.0,0,37.79084,0,2,-122.40685,124.06357430397588,250.0,True,124.06357430397588
3659,1.0,0,1.0,0,37.79611,0,30,-122.4051,164.68783956517737,140.0,False,140.0
3660,1.0,1,1.0,0,37.7975,1,1,-122.43626,111.90705735389562,129.0,False,129.0
3661,1.0,0,1.0,0,37.7792,0,30,-122.46975,154.4107754522575,90.0,True,154.4107754522575
3662,1.0,0,1.0,0,37.79005,0,31,-122.4308,162.32103766368334,150.0,False,150.0
3663,1.0,1,1.0,0,37.73325,1,30,-122.4871,60.61980439723895,50.0,False,50.0
3664,1.0,0,1.0,0,37.79305,0,31,-122.42482,169.86794668897775,150.0,False,150.0
3665,1.0,1,1.0,0,37.78431,0,2,-122.42014,101.52168630972918,150.0,True,101.52168630972918
3666,1.0,1,1.0,0,37.79098,0,4,-122.40625,104.73769507473376,700.0,True,104.73769507473376
3667,0.0,0,1.0,0,37.7843,0,30,-122.41492,133.8217321535546,89.0,True,133.8217321535546
3668,1.0,1,1.0,0,37.72644,1,30,-122.44199,77.01246191955967,78.0,False,78.0
3669,0.0,0,1.0,0,37.78444,0,30,-122.41591,135.34718431173965,81.0,True,135.34718431173965
3670,1.0,0,1.0,0,37.75615,0,3,-122.38776,164.19733305699492,280.0,True,164.19733305699492
3671,1.0,0,1.0,0,37.72637,1,30,-122.4047,125.44488417685359,66.0,True,125.44488417685359
3672,1.0,1,1.0,0,37.73163,1,30,-122.48718,58.46357073474289,45.0,False,45.0
3673,1.0,1,1.0,0,37.79148,0,2,-122.40637,119.97956298196458,225.0,True,119.97956298196458
3674,3.0,0,2.0,0,37.72595,1,2,-122.43705,306.9062462822425,275.0,True,306.9062462822425
3675,1.0,1,1.0,0,37.71234,1,3,-122.43747,88.48901710032435,121.0,True,88.48901710032435
3676,1.0,0,1.0,0,37.71975,0,30,-122.40178,152.18678614578602,180.0,True,152.18678614578602
3677,2.0,0,2.0,0,37.74895,1,2,-122.44704,272.83815075700073,300.0,True,272.83815075700073
3678,1.0,0,1.0,0,37.7197,1,30,-122.40086,126.58143968467792,70.0,True,126.58143968467792
3679,0.0,0,1.0,0,37.79659,0,30,-122.41603,139.83839465357363,80.0,True,139.83839465357363
3680,1.0,0,1.0,0,37.77746,0,3,-122.4083,178.5114277840246,249.0,True,178.5114277840246
3681,1.0,1,1.0,0,37.7514,0,30,-122.40902,78.21930631586685,145.0,True,78.21930631586685
3682,2.0,0,1.0,0,37.79477,0,30,-122.41303,216.26473995424715,180.0,True,216.26473995424715
3683,0.0,0,1.0,0,37.79557,0,31,-122.39842,136.36184746681553,130.0,False,130.0
3684,1.0,1,1.0,0,37.75983,0,2,-122.43527,105.64043541314146,188.0,True,105.64043541314146
3685,1.0,0,1.0,0,37.77762,0,30,-122.45973,154.07238970395187,100.0,True,154.07238970395187
3686,1.0,0,1.0,0,37.79685,0,30,-122.41116,169.80219255654757,156.0,False,156.0
3687,1.0,0,1.0,0,37.77446,0,30,-122.41849,158.38281798662098,149.0,False,149.0
3688,2.0,0,1.0,0,37.76398,0,30,-122.42383,232.59844262077226,400.0,True,232.59844262077226
3689,1.0,0,1.0,0,37.7934,0,30,-122.41486,162.99301231915416,164.0,False,164.0
3690,4.0,0,2.0,0,37.76171,1,5,-122.46836,402.7685932171859,395.0,False,395.0
3691,1.0,0,2.0,0,37.74468,0,31,-122.42065,188.27840843329722,195.0,False,195.0
3692,2.0,0,2.0,0,37.78092,1,2,-122.46881,295.9310808483611,221.0,True,295.9310808483611
3693,2.0,0,1.5,0,37.80318,1,30,-122.43837,253.86229090651963,284.0,True,253.86229090651963
3694,1.0,0,1.0,0,37.75461,0,1,-122.40226,151.95124563307243,275.0,True,151.95124563307243
3695,1.0,1,1.0,0,37.78345,1,1,-122.46331,90.10683952472486,90.0,False,90.0
3696,2.0,0,1.5,0,37.74591,1,3,-122.41013,257.87907886951564,400.0,True,257.87907886951564
3697,1.0,0,1.0,0,37.7844,0,3,-122.47681,160.61905585573572,125.0,True,160.61905585573572
3698,3.0,0,2.0,0,37.77014,0,4,-122.44521,409.7846864051791,450.0,True,409.7846864051791
3699,1.0,0,1.0,1,37.79169,0,30,-122.42016,43.90592418177135,40.0,False,40.0
3700,1.0,0,1.0,1,37.79136,0,30,-122.42007,43.80243740928458,43.0,False,43.0
3701,1.0,1,1.0,0,37.79152,1,30,-122.41944,67.42707347734633,60.0,False,60.0
3702,2.0,0,2.0,0,37.74559,1,1,-122.45882,264.788201576818,300.0,True,264.788201576818
3703,1.0,1,1.0,0,37.79124,0,2,-122.40645,121.11713349478511,250.0,True,121.11713349478511
3704,1.0,1,1.0,0,37.78359,1,1,-122.46353,89.72011730250264,80.0,False,80.0
3705,1.0,0,1.5,0,37.7791,0,30,-122.40579,178.62796112099292,165.0,False,165.0
3706,1.0,1,1.0,0,37.73877,1,30,-122.42885,76.29295123594106,120.0,True,76.29295123594106
3707,0.0,0,1.0,0,37.76522,0,30,-122.41834,143.35450018383023,69.0,True,143.35450018383023
3708,1.0,1,1.0,0,37.7255,1,30,-122.44042,78.87976862409975,94.0,False,94.0
3709,1.0,0,1.0,0,37.77065,0,30,-122.42775,168.57575763224227,176.0,False,176.0
3710,4.0,0,2.0,0,37.7779,0,30,-122.43643,426.1172239763915,485.0,True,426.1172239763915
3711,1.0,0,1.0,0,37.77469,0,30,-122.43339,164.7641958761518,220.0,True,164.7641958761518
3712,1.0,0,1.0,1,37.79154,0,30,-122.42052,43.740317038914206,42.0,False,42.0
3713,1.0,0,1.0,1,37.79327,0,30,-122.41849,43.380410909015986,42.0,False,42.0
3714,1.0,1,1.0,0,37.79285,0,30,-122.42066,74.0336327264587,69.0,False,69.0
3715,1.0,1,1.0,0,37.79122,1,30,-122.41938,69.44888476471961,66.0,False,66.0
3716,4.0,0,2.0,0,37.771,0,1,-122.43282,418.55883439409456,295.0,True,418.55883439409456
3717,4.0,0,1.0,0,37.75466,0,3,-122.41197,383.61004293690485,445.0,True,383.61004293690485
3718,2.0,0,2.0,0,37.7823,0,3,-122.39483,283.09445160342574,275.0,False,275.0
3719,1.0,1,1.0,0,37.72361,1,1,-122.40863,77.072446069204,90.0,False,90.0
3720,1.0,0,1.0,0,37.79364,0,1,-122.4231,151.07721223033323,299.0,True,151.07721223033323
3721,1.0,0,1.0,0,37.79434,0,30,-122.41297,165.83309916842177,150.0,False,150.0
3722,1.0,1,1.0,0,37.70991,1,1,-122.41966,72.21594299476149,90.0,False,90.0
3723,1.0,1,1.0,0,37.7118,0,2,-122.45812,97.79585058089567,99.0,False,99.0
